iso3,year,mu,sigma,n,N_s,N_r,cj_ratio,real_gdp,inflation,unemployment,population,intrest,market_cap,elec_dem,lib_dem
PRY,1999,0.00148752942333788,0.0076884107228639,244,150,94,1.59574468085106,108990464,43.3782653808594,6.80000019073486,5.17899990081787,20,312800000,0.536,0.386
PRY,2000,-0.000244999286384527,0.00652997111174115,243,125,118,1.05932203389831,106468272,47.2747802734375,7.30000019073486,5.28399991989136,20,,0.54,0.394
PRY,2001,0.000433085180610846,0.00586549486662046,238,137,101,1.35643564356436,105580264,50.7330017089844,7.59999990463257,5.38500022888184,20,,0.54,0.394
PRY,2002,-0.000318220044856609,0.00478739483221363,242,106,136,0.779411764705882,105557664,56.0460548400879,10.8000001907349,5.4850001335144,20,,0.54,0.394
PRY,2003,0.00157345585246612,0.00608985964590198,244,140,104,1.34615384615385,110118544,64.0259399414063,8.05900001525879,5.58300018310547,20,,0.566,0.408
PRY,2004,0.000817499763010846,0.00524858539169402,244,133,111,1.1981981981982,114586512,66.7848281860352,7.30700016021729,5.68200016021729,20,,0.594,0.427
PRY,2005,0.000112290908778617,0.00497349870510906,245,125,120,1.04166666666667,117031208,71.3422088623047,5.83099985122681,5.78000020980835,20,,0.594,0.423
PRY,2006,0.0012219229151142,0.00542735640825201,242,118,124,0.951612903225806,122657032,78.1666030883789,6.65299987792969,5.8769998550415,20,,0.594,0.426
PRY,2007,0.000534926843093463,0.00950962373628544,241,130,111,1.17117117117117,129307032,84.5321044921875,5.60099983215332,5.97499990463257,20,,0.594,0.445
PRY,2008,-0.00089163280180812,0.0144734952689265,244,122,122,1,137707200,93.1426315307617,5.72800016403198,6.07200002670288,20,,0.62,0.491
PRY,2009,0.00157513297172056,0.00849169953763083,244,118,126,0.936507936507937,137347600,95.5690231323242,6.39799976348877,6.16900014877319,20,,0.636,0.505
PRY,2010,0.00133056517858586,0.00612407073815932,243,123,120,1.025,152586624,100,5.67399978637695,6.26599979400635,20,,0.64,0.51
PRY,2011,-0.000540363334248605,0.0116733050004862,245,123,122,1.00819672131148,159127056,108.243682861328,5.62099981307983,6.36299991607666,7.25,,0.633,0.501
PRY,2012,0.000191857732776011,0.00499386556929852,238,134,104,1.28846153846154,158000368,112.240501403809,4.57299995422363,6.46099996566773,5.5,,0.609,0.48
PRY,2013,-0.000598994570700569,0.00774246974658411,242,126,116,1.08620689655172,171103456,115.228828430176,5.02099990844727,6.55900001525879,6,,0.589,0.403
PRY,2014,0.000142748066831746,0.00604802511422486,243,111,132,0.840909090909091,180174064,121.02140045166,6.03800010681152,6.65700006484985,6.75,,0.595,0.411
PRY,2015,-0.000158536226940314,0.00673995795149917,245,121,124,0.975806451612903,185502080,124.812118530273,5.35099983215332,6.75600004196167,5.75,,0.591,0.417
PRY,2016,0.0005429790133411,0.00606897921773412,245,129,116,1.11206896551724,193419360,129.906723022461,5.9980001449585,6.85500001907349,5.5,,0.591,0.419
PRY,2017,0.00124371269951166,0.00863073578732506,241,118,123,0.959349593495935,202722976,134.601501464844,6.08599996566773,6.9539999961853,5.25,,0.594,0.416
PRY,2018,-0.000316606650867976,0.00628895475080708,238,116,122,0.950819672131147,209218736,139.947525024414,6.23600006103516,7.05299997329712,5.25,,0.584,0.416
PRY,2019,-0.000428537105452898,0.009955619929557,242,123,119,1.03361344537815,208377984,143.806945800781,6.56899976730347,7.15299987792969,4,,0.584,0.42
PRY,2020,-0.00043910939177645,0.0204937518183843,245,114,131,0.870229007633588,206669728,146.348739624023,7.70800018310547,7.25299978256226,0.75,,0.582,0.429
RUS,2013,0.0000551067670544974,0.0102332859179319,206,96,110,0.872727272727273,124462736,121.638328552246,5.5,143.805999755859,5.5,770656620000,0.277,0.115
RUS,2014,-0.000153804134573447,0.0150068670646781,239,116,123,0.943089430894309,125379120,131.154342651367,5.15799999237061,146.507995605469,17,385926680000,0.269,0.108
RUS,2015,0.000809638381229461,0.0136024240268912,241,109,132,0.825757575757576,122905736,151.528915405273,5.57499980926514,146.962997436523,11,393237760000,0.267,0.107
RUS,2016,0.000948537321673754,0.00980431830972265,250,123,127,0.968503937007874,123143768,162.199584960938,5.52500009536743,147.380996704102,10,622051532644.556,0.264,0.106
RUS,2017,-0.000226623390027537,0.00829097970096234,250,130,120,1.08333333333333,125393248,168.174377441406,5.19999980926514,147.688995361328,7.75,623424900000,0.263,0.106
RUS,2018,0.000462494237445624,0.0109979743435145,241,115,126,0.912698412698413,128912208,173.015716552734,4.80000019073486,147.819000244141,7.75,576116340000,0.266,0.104
RUS,2019,0.00102304315748428,0.00704517090043868,250,123,127,0.968503937007874,131745792,180.749755859375,4.59999990463257,147.899993896484,6.25,791519440000,0.263,0.102
RUS,2020,0.000308445947345969,0.0165836653439505,249,115,134,0.858208955223881,128249712,186.862426757813,5.76700019836426,147.707992553711,4.25,694739210000,0.256,0.095
RUS,2021,0.000557522336234284,0.0103185048983398,253,116,137,0.846715328467153,135773776,199.371139526367,4.83300018310547,147.218002319336,8.5,841850110000,0.245,0.092
RUS,2022,-0.00241136950076608,0.0367428917750217,234,108,126,0.857142857142857,134080632,226.784240722656,3.95000004768372,146.714004516602,7.5,530104330000,0.207,0.069
RUS,2023,0.0014376785228004,0.00847532592797429,253,125,128,0.9765625,138973632,240.073333740234,3.16700005531311,146.29899597168,16,,0.19,0.062
SGP,1990,-0.00105324398434488,0.0129858489655252,248,128,120,1.06666666666667,97496,71.7817611694336,1.77499997615814,3.04699993133545,0.5,34268500000,0.365,0.296
SGP,1991,0.00103397391789851,0.0107602036786726,238,125,113,1.10619469026549,104017,74.2506408691406,1.75,3.13499999046326,1.5,47593400000,0.37,0.299
SGP,1992,0.000127370574531645,0.0106000108456704,248,126,122,1.0327868852459,110923,75.9163970947266,1.79999995231628,3.23099994659424,1.75,48933600000,0.362,0.295
SGP,1993,0.00182164398575078,0.00757576320058954,255,128,127,1.00787401574803,123635,77.6565093994141,1.70000004768372,3.31299996376038,1.12999999523163,132667860000,0.364,0.296
SGP,1994,-0.000318019124711603,0.0112022997387902,251,122,129,0.945736434108527,137353,80.0590362548828,1.72500002384186,3.41899991035461,0.629999995231628,134088500000,0.368,0.298
SGP,1995,0.0000479496759110044,0.00901132081858108,249,127,122,1.04098360655738,147208,81.4399108886719,1.75,3.52500009536743,0.879999995231628,148004240000,0.368,0.298
SGP,1996,-0.0000883348797041207,0.00791898782055364,251,123,128,0.9609375,158207,82.5633850097656,1.64999997615814,3.6710000038147,1.37999999523163,150043560000,0.368,0.297
SGP,1997,-0.0014837107870777,0.0127111375252519,250,127,123,1.03252032520325,171364,84.2337112426758,1.42499995231628,3.7960000038147,1,104437980000,0.374,0.3
SGP,1998,-0.000375484816442492,0.0256364517587423,250,129,121,1.06611570247934,167609,84.0060424804688,2.5,3.92700004577637,2,94986670000,0.374,0.3
SGP,1999,0.0022889816936127,0.0152234782475332,252,125,127,0.984251968503937,177193,84.0254898071289,2.79999995231628,3.95900011062622,1,192983190000,0.37,0.298
SGP,2000,-0.00100483298725481,0.0156019167820376,251,128,123,1.04065040650407,193209,85.1581115722656,2.67499995231628,4.02799987792969,2.48000001907349,152826410000,0.381,0.305
SGP,2001,-0.00068492100702725,0.0146085025107045,250,125,125,1,191140,86.0218811035156,2.65000009536743,4.13800001144409,1.23000001907349,115688600000,0.381,0.304
SGP,2002,-0.000761784436992454,0.0113488151535907,251,126,125,1.008,198639,85.685531616211,3.54999995231628,4.17600011825562,0.839999973773956,101485500000,0.377,0.303
SGP,2003,0.00108905044655964,0.0113724122690682,252,125,127,0.984251968503937,207673,86.1031036376953,3.95000004768372,4.11499977111816,0.569999992847443,148502640000,0.377,0.303
SGP,2004,0.000621273111855292,0.00778201332403176,254,134,120,1.11666666666667,228316,87.5411834716797,3.34999990463257,4.16699981689453,1.46000003814697,217495360000,0.377,0.303
SGP,2005,0.000510402917603319,0.0060791832850133,250,105,145,0.724137931034483,245135,87.951904296875,3.125,4.26599979400635,3.19000005722046,257339760000,0.372,0.301
SGP,2006,0.000954741990892716,0.00855286797705888,252,132,120,1.1,267213,88.7985076904297,2.65000009536743,4.40100002288818,3.3199999332428,384286350000,0.387,0.308
SGP,2007,0.000615260870906837,0.0136186195960705,250,118,132,0.893939393939394,291320,90.6679077148438,2.125,4.58900022506714,0.980000019073486,539176630000,0.385,0.306
SGP,2008,-0.00273692046456514,0.0218336348950933,249,123,126,0.976190476190476,296749,96.6776504516602,2.22499990463257,4.83900022506714,0.439999997615814,264974400000,0.391,0.31
SGP,2009,0.00197392428663722,0.0166347247475911,249,121,128,0.9453125,297128,97.254264831543,3.02500009536743,4.98799991607666,0.310000002384186,481246700000,0.39,0.31
SGP,2010,0.00040767532834663,0.00842129605036141,251,134,117,1.14529914529915,340271,100,2.17499995231628,5.0770001411438,0.200000002980232,647226410000,0.39,0.309
SGP,2011,-0.000759561378733894,0.0115613163014649,246,117,129,0.906976744186047,361418,105.24781036377,2.02500009536743,5.18400001525879,0.180000007152557,598272700000,0.404,0.319
SGP,2012,0.000730197900099561,0.00710378398209978,246,127,119,1.0672268907563,377449,110.064300537109,1.95000004768372,5.31199979782105,0.180000007152557,765077960000,0.42,0.328
SGP,2013,0.000000441838141150036,0.00639317257759775,250,136,114,1.19298245614035,395633,112.660171508789,1.89999997615814,5.39900016784668,0.637499988079071,744413230000,0.416,0.325
SGP,2014,0.000243180713521532,0.00547360920963182,249,126,123,1.02439024390244,411203,113.814529418945,1.95000004768372,5.46999979019165,0.684166669845581,752831010000,0.416,0.325
SGP,2015,-0.000623930461920841,0.00790124521594288,248,113,135,0.837037037037037,423444,113.219612121582,1.89999997615814,5.53499984741211,1.23416662216187,639955900000,0.415,0.325
SGP,2016,-0.00000271271204693224,0.00905322495493897,252,124,128,0.96875,438640,112.616691589355,2.07500004768372,5.60699987411499,0.958333313465118,640427546856.629,0.427,0.332
SGP,2017,0.000666318848004987,0.00527878563543437,250,120,130,0.923076923076923,458436,113.26651763916,2.17499995231628,5.61199998855591,1.51583337783813,787255330000,0.422,0.34
SGP,2018,-0.000411793980963866,0.00849216940788919,251,121,130,0.930769230769231,474559,113.763046264648,2.09999990463257,5.63899993896484,1.86083328723907,687257160000,0.411,0.333
SGP,2019,0.000195945221603686,0.00622936770185746,250,121,129,0.937984496124031,480942,114.406005859375,2.25,5.7039999961853,2.51416659355164,697271330000,0.405,0.328
SGP,2020,-0.000500460627179104,0.015417416774024,250,116,134,0.865671641791045,462331,114.197792053223,3,5.68599987030029,1.06166660785675,652614660000,0.4,0.325
SGP,2021,0.000371016004223344,0.00723264892412163,253,127,126,1.00793650793651,507134,116.830276489258,2.65000009536743,5.4539999961853,0.755714297294617,663388480000,0.395,0.325
SGP,2022,0.000160197266746629,0.00732822986422905,250,141,109,1.29357798165138,526598,123.981796264648,2.09999990463257,5.63700008392334,,619361680000,0.395,0.324
SGP,2023,-0.0000136723817733501,0.00627181750373343,249,131,118,1.11016949152542,532260,129.959503173828,1.92499995231628,5.91800022125244,,,0.403,0.331
SGP,2024,0.000619348941337901,0.00654523575585588,252,129,123,1.04878048780488,546099,133.313888549805,1.89999997615814,5.93800020217896,,,0.414,0.343
SWE,2009,0.00144425058222759,0.0185076812043558,251,115,136,0.845588235294118,4617645,98.1354598999024,8.41699981689453,9.34099960327148,0.25,,0.915,0.881
SWE,2010,0.00076710718630409,0.0121556479311693,253,118,135,0.874074074074074,4883193,100,8.69999980926514,9.41600036621094,1.25,,0.915,0.882
SWE,2011,-0.000619834472687785,0.0176432667575107,253,132,121,1.09090909090909,5037693,101.360557556152,7.875,9.48299980163574,1.75,,0.917,0.884
SWE,2012,0.000449097923208384,0.0121193157710646,249,107,142,0.753521126760563,5016814,102.310455322266,8.06700038909912,9.55599975585938,1,,0.918,0.887
SWE,2013,0.000751174203769139,0.00824476411193857,250,117,133,0.879699248120301,5073891,102.762596130371,8.10799980163574,9.64500045776367,0.75,,0.918,0.887
SWE,2014,0.000378126774714577,0.00867409201773186,249,133,116,1.14655172413793,5190376,102.977264404297,8.04199981689453,9.74699974060059,0,,0.916,0.886
SWE,2015,-0.0000485261111573325,0.012548365305071,251,128,123,1.04065040650407,5419279,103.701095581055,7.51700019836426,9.85099983215332,-0.349999994039536,,0.916,0.883
SWE,2016,0.000187741071786597,0.0134761173978389,253,129,124,1.04032258064516,5546618,104.883285522461,7.05800008773804,9.99499988555908,-0.5,,0.917,0.884
SWE,2017,0.000153863444328245,0.00640438727747367,251,123,128,0.9609375,5647853,106.84220123291,6.78299999237061,10.1199998855591,-0.5,,0.917,0.884
SWE,2018,-0.000451162169012123,0.00952709386965095,250,129,121,1.06611570247934,5755330,109.016807556152,6.43300008773804,10.2299995422363,-0.5,,0.91,0.878
SWE,2019,0.000928455480911868,0.00900356493319126,247,122,125,0.976,5902071,110.892761230469,6.90799999237061,10.3280000686646,-0.25,,0.902,0.871
SWE,2020,0.000223991242949984,0.0180246155244767,252,136,116,1.17241379310345,5783714,111.621780395508,8.48299980163574,10.378999710083,0,,0.902,0.87
SWE,2021,0.00101264276862314,0.00949005728066065,252,122,130,0.938461538461539,6127122,114.580368041992,8.89200019836426,10.4519996643066,0,,0.903,0.869
SWE,2022,-0.000668145677872026,0.0135382904071398,253,112,141,0.794326241134752,6216534,123.809768676758,7.48299980163574,10.5220003128052,2.5,,0.896,0.864
SWE,2023,0.0006378120111675,0.00942260428352755,251,114,137,0.832116788321168,6206034,131.126922607422,7.66699981689453,10.5520000457764,4,,0.881,0.845
SWE,2024,0.000138685128528337,0.00789309225937582,251,136,115,1.18260869565217,6261927,133.815887451172,8.50800037384033,10.6450004577637,2.75,,0.881,0.845
THA,1997,-0.0032624736083752,0.0228179637648934,246,134,112,1.19642857142857,5207901,70.3022003173828,1.5,60.8470001220703,12.5,22886210000,0.481,0.352
THA,1998,-0.000189184113436266,0.0292315724517095,245,139,106,1.31132075471698,4810328,75.8987808227539,4.40000009536743,61.5849990844727,12.5,34252430000,0.508,0.388
THA,1999,0.00123829093625261,0.0228878952569213,245,129,116,1.11206896551724,5030271,76.0788803100586,4.19999980926514,62.298999786377,4,57176550000,0.508,0.388
THA,2000,-0.00235773560318599,0.0190031343239773,247,132,115,1.14782608695652,5254382,77.3712692260742,3.59999990463257,62.9529991149902,1.5,29217400000,0.507,0.395
THA,2001,0.000494353957637138,0.0166462935921006,245,134,111,1.20720720720721,5435356,78.6172180175781,3.29999995231628,63.5390014648438,2.25,35943180000,0.55,0.414
THA,2002,0.000652016283465934,0.0128913828154356,245,131,114,1.14912280701754,5769577,79.1371154785156,2.40000009536743,64.0690002441406,1.75,45504360000,0.544,0.408
THA,2003,0.00312915261202234,0.0123088194251721,247,126,121,1.04132231404959,6184367,80.5710983276367,2.20000004768372,64.5500030517578,1.25,119017200000,0.539,0.396
THA,2004,-0.000590779742442432,0.0152839229231308,245,128,117,1.09401709401709,6573323,82.8364639282227,2.09999990463257,64.995002746582,2,115390380000,0.538,0.392
THA,2005,0.000269660758399669,0.00892936796308483,245,122,123,0.991869918699187,6848590,86.5369338989258,1.89999997615814,65.4160003662109,4,123884960000,0.514,0.369
THA,2006,-0.000200194223570739,0.015935414140461,243,119,124,0.959677419354839,7188815,90.6145935058594,1.5,65.8130035400391,5,140161280000,0.236,0.175
THA,2007,0.000950461626500575,0.0123257371282331,245,117,128,0.9140625,7579538,92.5775299072266,1.39999997615814,66.181999206543,3.25,197129360000,0.186,0.186
THA,2008,-0.00261361110699414,0.0212371570158754,247,117,130,0.9,7710338,97.6564788818359,1.39999997615814,66.5309982299805,2.75,103128240000,0.401,0.34
THA,2009,0.00201681379464573,0.0158542749178799,243,121,122,0.991803278688525,7657089,96.8069686889648,1.5,66.8669967651367,1.25,176956070000,0.416,0.342
THA,2010,0.00140804006420749,0.0112316472754787,242,131,111,1.18018018018018,8232396,100,1,67.1949996948242,2,277731740000,0.414,0.335
THA,2011,-0.0000297536336798571,0.0142472285975462,243,128,115,1.11304347826087,8301559,103.810340881348,0.699999988079071,67.5179977416992,3.25,268488820000,0.466,0.378
THA,2012,0.00124770042968912,0.00801917413059727,245,128,117,1.09401709401709,8902824,106.937683105469,0.699999988079071,67.8359985351563,2.75,389756320000,0.497,0.405
THA,2013,-0.00028293827691755,0.013191249828577,245,109,136,0.801470588235294,9142087,109.274398803711,0.699999988079071,68.1449966430664,2.25,354366960000,0.432,0.348
THA,2014,0.000581792499633669,0.00821025847304739,245,131,114,1.14912280701754,9232088,111.344947814941,0.800000011920929,68.4390029907227,2,430426610000,0.158,0.118
THA,2015,-0.000620594344726724,0.00870352165431798,243,122,121,1.00826446280992,9521426,110.343650817871,0.899999976158142,68.7149963378906,1.5,348798010000,0.152,0.106
THA,2016,0.000740096224120845,0.00894703973702579,244,124,120,1.03333333333333,9848502,110.550933837891,1,68.9710006713867,1.5,432956179450.803,0.155,0.108
THA,2017,0.000529106910210895,0.00407453926190661,242,125,117,1.06837606837607,10259941,111.286041259766,1.20000004768372,69.2099990844727,1.5,548795410000,0.15,0.105
THA,2018,-0.00046760655376809,0.00761969580869121,245,118,127,0.929133858267716,10693205,112.471961975098,1.10000002384186,69.4280014038086,1.75,500741030000,0.168,0.115
THA,2019,0.0000417845205531751,0.00594996283545865,243,119,124,0.959677419354839,10919319,113.265975952148,1,69.6259994506836,1.25,569228320000,0.206,0.189
THA,2020,-0.000356233021626194,0.0190537272360403,242,118,124,0.951612903225806,10258696,112.306594848633,1.70000004768372,69.8000030517578,0.5,543164600000,0.198,0.185
THA,2021,0.000559448635340458,0.00758828454105444,240,108,132,0.818181818181818,10417905,113.689598083496,1.89999997615814,69.9509963989258,0.5,598908320000,0.203,0.185
THA,2022,0.0000275439581304018,0.00695509822034815,241,119,122,0.975409836065574,10679568,120.598960876465,1.29999995231628,70.0780029296875,1.25,604355030000,0.208,0.191
THA,2023,-0.00067888797271704,0.00742847404811063,242,122,120,1.01666666666667,10879577,122.079376220703,1,70.1829986572266,2.5,,0.289,0.24
THA,2024,-0.000045900176606584,0.00709494233409488,242,113,129,0.875968992248062,11184212,122.731803894043,1.10000002384186,70.265998840332,2.25,,0.389,0.289
TUR,1998,-0.00114500264252321,0.0406494173488572,248,122,126,0.968253968253968,710757,7.81558322906494,6.3730001449585,62.9119987487793,78.9700012207031,33645590000,0.552,0.397
TUR,1999,0.00748801189018262,0.0336065344407927,236,123,113,1.08849557522124,687564,12.8856515884399,7.15500020980835,63.818000793457,69.9700012207031,112715840000,0.577,0.419
TUR,2000,-0.00193989775677547,0.0379666635209777,246,117,129,0.906976744186047,735235,19.9775791168213,5.99700021743774,64.7300033569336,183.199996948242,69710920000,0.592,0.434
TUR,2001,0.00152726644000323,0.0392526359430126,248,119,129,0.922480620155039,692959,30.8144626617432,7.80399990081787,65.6029968261719,59,48387990000,0.593,0.435
TUR,2002,-0.00112902383787591,0.027627160183128,252,123,129,0.953488372093023,737639,44.7225379943848,9.76399993896484,66.4020004272461,44,36043970000,0.638,0.491
TUR,2003,0.00238047702277686,0.0256425108169928,246,118,128,0.921875,780150,56.0538139343262,9.92500019073486,67.1869964599609,26,68379000000,0.653,0.504
TUR,2004,0.00117766420932219,0.0177447834890574,249,119,130,0.915384615384615,856573,60.8738822937012,9.6879997253418,68.0100021362305,18,98298000000,0.663,0.511
TUR,2005,0.00183292630601597,0.0154343860140064,254,118,136,0.867647058823529,933599,65.853141784668,9.19999980926514,68.8610000610352,13.5,159997200000,0.646,0.494
TUR,2006,-0.0000669459876833184,0.0185021119403432,250,129,121,1.06611570247934,998465,72.173210144043,8.69999980926514,69.7300033569336,17.5,160875110000,0.646,0.494
TUR,2007,0.00141902575973512,0.0178169764024852,247,122,125,0.976,1048823,78.4927215576172,8.89999961853027,70.5859985351563,15.75,284530840000,0.62,0.471
TUR,2008,-0.00289353980720053,0.0272473383435768,251,128,123,1.04065040650407,1057371,86.6905899047852,9.80000019073486,71.5169982910156,15,117584350000,0.558,0.416
TUR,2009,0.00268330855262224,0.0180453041809012,252,125,127,0.984251968503937,1006372,92.1093063354492,12.8999996185303,72.5609970092773,6.5,231676450000,0.551,0.413
TUR,2010,0.000890953432072848,0.0146518420413149,250,117,133,0.879699248120301,1091181,100,11,73.7229995727539,6.5,302443140000,0.534,0.372
TUR,2011,-0.000998748707628178,0.0167952380934462,253,138,115,1.2,1213394,106.471977233887,9,74.7239990234375,5.75,197074460000,0.52,0.357
TUR,2012,0.0016693183406846,0.0106207399829145,253,126,127,0.992125984251969,1271497,115.938911437988,8.30000019073486,75.6269989013672,5.5,315197530000,0.512,0.35
TUR,2013,-0.000571158896859992,0.0191291081471484,250,133,117,1.13675213675214,1379394,124.626121520996,8.89999961853027,76.6679992675781,4.5,195745520000,0.47,0.297
TUR,2014,0.000934309588685193,0.0129558809995916,251,125,126,0.992063492063492,1447532,135.661437988281,9.89999961853027,77.6959991455078,8.25,219762560000,0.429,0.259
TUR,2015,-0.000704473420828801,0.0140079412039332,253,132,121,1.09090909090909,1535607,146.067825317383,10.3000001907349,78.7409973144531,7.5,188861890000,0.387,0.233
TUR,2016,0.000341108553453696,0.0130645461207505,251,122,129,0.945736434108527,1586637,157.424896240234,10.8999996185303,79.8150024414063,8,171764937097.968,0.305,0.145
TUR,2017,0.00154499247435017,0.00992841881701055,252,134,118,1.13559322033898,1705666,174.968627929688,10.8999996185303,80.8109970092774,8,227511820000,0.29,0.104
TUR,2018,-0.000935983885787621,0.0139402417037763,250,130,120,1.08333333333333,1757061,203.54541015625,10.8999996185303,82.0039978027344,24,149263560000,0.297,0.109
TUR,2019,0.000911661136187838,0.0130634307559288,248,131,117,1.11965811965812,1771443,234.437225341797,13.6999998092651,83.1549987792969,12,184966060000,0.293,0.113
TUR,2020,-0.0173311145462463,0.291030915058879,251,137,114,1.20175438596491,1804389,263.223663330078,13.1000003814697,83.613998413086,17,237473620000,0.291,0.117
TUR,2021,0.000925521377819161,0.0165218972872197,248,139,109,1.27522935779817,2010800,314.806060791016,12,84.6800003051758,14,138395240000,0.285,0.116
TUR,2022,0.00431381079516691,0.0180964589231244,252,140,112,1.25,2122067,542.438903808594,10.3999996185303,85.2799987792969,9,330011020000,0.286,0.114
TUR,2023,0.00122783202088903,0.0236804301098135,248,121,127,0.952755905511811,2230529,834.593017578125,9.39999961853027,85.3720016479492,42.5,,0.285,0.113
TUR,2024,0.00110272341970694,0.0145281338999459,249,130,119,1.09243697478992,2297632,1342.99780273438,9.25500011444092,85.8109970092774,47.5,,0.288,0.117
TWN,1998,-0.000989459320374489,0.0153047603855947,246,138,108,1.27777777777778,8692254,89.8144149780273,2.69000005722046,21.9290008544922,,,0.662,0.5
TWN,1999,0.00114047912869481,0.0173450340401798,241,112,129,0.868217054263566,9277419,89.9723129272461,2.92000007629395,22.0919990539551,,,0.658,0.499
TWN,2000,-0.00235575887117556,0.023361219076354,245,136,109,1.24770642201835,9863229,91.0953903198242,2.99000000953674,22.2770004272461,,,0.774,0.674
TWN,2001,0.000641442488307923,0.0197452259899249,245,124,121,1.02479338842975,9724993,91.0920562744141,4.57000017166138,22.4060001373291,,,0.786,0.684
TWN,2002,-0.000889382815175163,0.0176430044809102,248,127,121,1.0495867768595,10258057,90.9130401611328,5.17000007629395,22.5209999084473,,,0.795,0.694
TWN,2003,0.00112417118561346,0.0135002110453945,249,123,126,0.976190476190476,10691422,90.6572799682617,4.98999977111816,22.6049995422363,,,0.791,0.688
TWN,2004,0.000165604560054768,0.014910166460333,250,122,128,0.953125,11434651,92.1150588989258,4.44000005722046,22.6889991760254,,,0.777,0.674
TWN,2005,0.000260879456971137,0.0081342106119264,247,119,128,0.9296875,12050225,94.2422485351562,4.13000011444092,22.7700004577637,,,0.774,0.672
TWN,2006,0.000720439750540764,0.0103273389698492,247,131,116,1.12931034482759,12745595,94.80712890625,3.91000008583069,22.8770008087158,,,0.776,0.675
TWN,2007,0.000344215989754192,0.0133690459377931,243,122,121,1.00826446280992,13618739,96.5106582641602,3.91000008583069,22.9580001831055,,,0.777,0.677
TWN,2008,-0.00247654129202636,0.0213204711102556,249,127,122,1.04098360655738,13727568,99.9177169799805,4.1399998664856,23.0370006561279,,,0.796,0.686
TWN,2009,0.00234225601581975,0.015536522480035,247,129,118,1.09322033898305,13506148,99.0437088012695,5.84999990463257,23.1200008392334,,,0.796,0.668
TWN,2010,0.000365925116851124,0.0104225634631266,250,120,130,0.923076923076923,14889912,100,5.21000003814697,23.1620006561279,,,0.804,0.67
TWN,2011,-0.000963601668310309,0.0137600495319671,247,115,132,0.871212121212121,15436975,101.421089172363,4.3899998664856,23.2250003814697,,,0.804,0.67
TWN,2012,0.000345531158274512,0.00974532546664919,246,127,119,1.0672268907563,15779909,103.38370513916,4.23999977111816,23.3159999847412,,,0.806,0.677
TWN,2013,0.00045878761552701,0.00736039880036786,244,123,121,1.01652892561983,16171821,104.203224182129,4.17999982833862,23.3740005493164,,,0.802,0.68
TWN,2014,0.000313287096754708,0.00690929058836169,248,114,134,0.850746268656716,16935008,105.447509765625,3.96000003814697,23.4340000152588,,,0.804,0.681
TWN,2015,-0.000450674106239011,0.0100045164500435,244,109,135,0.807407407407407,17183236,105.125038146973,3.77999997138977,23.492000579834,,,0.804,0.681
TWN,2016,0.000430476850002271,0.00845592260545693,242,125,117,1.06837606837607,17555268,106.589500427246,3.92000007629395,23.5400009155273,,,0.838,0.729
TWN,2017,0.000575671433023063,0.00537505901619535,243,129,114,1.13157894736842,18136588,107.252227783203,3.75999999046326,23.5709991455078,,,0.843,0.732
TWN,2018,-0.000367108522624079,0.00991931174179125,245,119,126,0.944444444444444,18642014,108.699996948242,3.71000003814697,23.5890007019043,,,0.844,0.734
TWN,2019,0.000870209829745041,0.00673284947477637,241,121,120,1.00833333333333,19213196,109.308250427246,3.73000001907349,23.6030006408691,,,0.835,0.727
TWN,2020,0.000838325444315677,0.013449059653012,245,127,118,1.07627118644068,19863876,109.048049926758,3.84999990463257,23.5610008239746,,,0.824,0.72
TWN,2021,0.000874066758542074,0.010779659312615,243,126,117,1.07692307692308,21178952,111.196365356445,3.95000004768372,23.375,,,0.824,0.71
TWN,2022,-0.00103094269816611,0.012590139180786,246,115,131,0.877862595419847,21727152,114.473320007324,3.67000007629395,23.3339996337891,,,0.827,0.727
TWN,2023,0.000994461010878391,0.00787596172488401,239,126,113,1.11504424778761,22005118,117.326614379883,3.67000007629395,23.3199996948242,,,0.823,0.723
TWN,2024,0.00103511830521273,0.013227417019017,242,118,124,0.951612903225806,22826700,119.776275634766,3.67000007629395,23.3199996948242,,,0.8,0.7
USA,1990,-0.000339220053401185,0.0100133851782591,252,122,130,0.938461538461539,10055150,59.9139747619629,5.61700010299683,250.046997070313,7,3093448500000,0.866,0.802
USA,1991,0.000923094523198013,0.00899104439192636,253,117,136,0.860294117647059,10044225,62.4401588439941,6.84999990463257,253.391998291016,4,4159595200000,0.865,0.8
USA,1992,0.000171948219493257,0.00609717331398827,254,119,135,0.881481481481482,10398025,64.3390350341797,7.49200010299683,256.777008056641,3,4545844000000,0.869,0.805
USA,1993,0.000269462429866946,0.00541915237382737,253,111,142,0.78169014084507,10684175,66.2498397827149,6.90799999237061,260.14599609375,3,5251079630000,0.868,0.806
USA,1994,-0.0000615579805009083,0.00620688238754102,252,126,126,1,11114650,67.9694213867188,6.09999990463257,263.325012207031,5.5,5137739860000,0.868,0.806
USA,1995,0.00116466293782004,0.00491270544823785,252,132,120,1.1,11413025,69.8760986328125,5.5920000076294,266.4580078125,5.5,6952026000000,0.868,0.803
USA,1996,0.000726442380024511,0.00743201755234852,254,126,128,0.984375,11843600,71.9281311035156,5.40799999237061,269.580993652344,5.25,8480497000000,0.867,0.803
